split_id,split_mode,repetition,circuit_key,algorithm,size,circuit_kind,split_role
stratified_size_rep090,stratified_size,90,qaoa_10_circuit,qaoa,10,circuit,test
stratified_size_rep090,stratified_size,90,qaoa_11_circuit,qaoa,11,circuit,train
stratified_size_rep090,stratified_size,90,qaoa_12_circuit,qaoa,12,circuit,train
stratified_size_rep090,stratified_size,90,qaoa_13_circuit,qaoa,13,circuit,train
stratified_size_rep090,stratified_size,90,qaoa_14_circuit,qaoa,14,circuit,train
stratified_size_rep090,stratified_size,90,qaoa_15_circuit,qaoa,15,circuit,train
stratified_size_rep090,stratified_size,90,qaoa_4_circuit,qaoa,4,circuit,train
stratified_size_rep090,stratified_size,90,qaoa_5_circuit,qaoa,5,circuit,train
stratified_size_rep090,stratified_size,90,qaoa_6_circuit,qaoa,6,circuit,train
stratified_size_rep090,stratified_size,90,qaoa_7_circuit,qaoa,7,circuit,train
stratified_size_rep090,stratified_size,90,qaoa_8_circuit,qaoa,8,circuit,test
stratified_size_rep090,stratified_size,90,qaoa_9_circuit,qaoa,9,circuit,train
stratified_size_rep090,stratified_size,90,qft_10_circuit,qft,10,circuit,train
stratified_size_rep090,stratified_size,90,qft_11_circuit,qft,11,circuit,test
stratified_size_rep090,stratified_size,90,qft_12_circuit,qft,12,circuit,train
stratified_size_rep090,stratified_size,90,qft_13_circuit,qft,13,circuit,train
stratified_size_rep090,stratified_size,90,qft_14_circuit,qft,14,circuit,train
stratified_size_rep090,stratified_size,90,qft_15_circuit,qft,15,circuit,train
stratified_size_rep090,stratified_size,90,qft_4_circuit,qft,4,circuit,train
stratified_size_rep090,stratified_size,90,qft_5_circuit,qft,5,circuit,test
stratified_size_rep090,stratified_size,90,qft_6_circuit,qft,6,circuit,train
stratified_size_rep090,stratified_size,90,qft_7_circuit,qft,7,circuit,train
stratified_size_rep090,stratified_size,90,qft_8_circuit,qft,8,circuit,train
stratified_size_rep090,stratified_size,90,qft_9_circuit,qft,9,circuit,train
stratified_size_rep090,stratified_size,90,qnn_10_circuit,qnn,10,circuit,train
stratified_size_rep090,stratified_size,90,qnn_11_circuit,qnn,11,circuit,train
stratified_size_rep090,stratified_size,90,qnn_12_circuit,qnn,12,circuit,test
stratified_size_rep090,stratified_size,90,qnn_13_circuit,qnn,13,circuit,train
stratified_size_rep090,stratified_size,90,qnn_14_circuit,qnn,14,circuit,test
stratified_size_rep090,stratified_size,90,qnn_15_circuit,qnn,15,circuit,train
stratified_size_rep090,stratified_size,90,qnn_4_circuit,qnn,4,circuit,test
stratified_size_rep090,stratified_size,90,qnn_5_circuit,qnn,5,circuit,train
stratified_size_rep090,stratified_size,90,qnn_6_circuit,qnn,6,circuit,train
stratified_size_rep090,stratified_size,90,qnn_7_circuit,qnn,7,circuit,train
stratified_size_rep090,stratified_size,90,qnn_8_circuit,qnn,8,circuit,train
stratified_size_rep090,stratified_size,90,qnn_9_circuit,qnn,9,circuit,test
stratified_size_rep090,stratified_size,90,random_10_circuit,random,10,circuit,train
stratified_size_rep090,stratified_size,90,random_11_circuit,random,11,circuit,train
stratified_size_rep090,stratified_size,90,random_12_circuit,random,12,circuit,train
stratified_size_rep090,stratified_size,90,random_13_circuit,random,13,circuit,test
stratified_size_rep090,stratified_size,90,random_14_circuit,random,14,circuit,train
stratified_size_rep090,stratified_size,90,random_15_circuit,random,15,circuit,train
stratified_size_rep090,stratified_size,90,random_4_circuit,random,4,circuit,train
stratified_size_rep090,stratified_size,90,random_5_circuit,random,5,circuit,train
stratified_size_rep090,stratified_size,90,random_6_circuit,random,6,circuit,train
stratified_size_rep090,stratified_size,90,random_7_circuit,random,7,circuit,test
stratified_size_rep090,stratified_size,90,random_8_circuit,random,8,circuit,train
stratified_size_rep090,stratified_size,90,random_9_circuit,random,9,circuit,train
stratified_size_rep090,stratified_size,90,vqe_10_circuit,vqe,10,circuit,train
stratified_size_rep090,stratified_size,90,vqe_11_circuit,vqe,11,circuit,train
stratified_size_rep090,stratified_size,90,vqe_12_circuit,vqe,12,circuit,train
stratified_size_rep090,stratified_size,90,vqe_13_circuit,vqe,13,circuit,train
stratified_size_rep090,stratified_size,90,vqe_14_circuit,vqe,14,circuit,train
stratified_size_rep090,stratified_size,90,vqe_15_circuit,vqe,15,circuit,train
stratified_size_rep090,stratified_size,90,vqe_4_circuit,vqe,4,circuit,train
stratified_size_rep090,stratified_size,90,vqe_5_circuit,vqe,5,circuit,train
stratified_size_rep090,stratified_size,90,vqe_6_circuit,vqe,6,circuit,train
stratified_size_rep090,stratified_size,90,vqe_7_circuit,vqe,7,circuit,train
stratified_size_rep090,stratified_size,90,vqe_8_circuit,vqe,8,circuit,train
stratified_size_rep090,stratified_size,90,vqe_9_circuit,vqe,9,circuit,train
stratified_size_rep091,stratified_size,91,dj_10_circuit,dj,10,circuit,train
stratified_size_rep091,stratified_size,91,dj_11_circuit,dj,11,circuit,train
stratified_size_rep091,stratified_size,91,dj_12_circuit,dj,12,circuit,train
stratified_size_rep091,stratified_size,91,dj_13_circuit,dj,13,circuit,train
stratified_size_rep091,stratified_size,91,dj_14_circuit,dj,14,circuit,test
stratified_size_rep091,stratified_size,91,dj_15_circuit,dj,15,circuit,train
stratified_size_rep091,stratified_size,91,dj_4_circuit,dj,4,circuit,train
stratified_size_rep091,stratified_size,91,dj_5_circuit,dj,5,circuit,train
stratified_size_rep091,stratified_size,91,dj_6_circuit,dj,6,circuit,train
stratified_size_rep091,stratified_size,91,dj_7_circuit,dj,7,circuit,train
stratified_size_rep091,stratified_size,91,dj_8_circuit,dj,8,circuit,test
stratified_size_rep091,stratified_size,91,dj_9_circuit,dj,9,circuit,train
stratified_size_rep091,stratified_size,91,qaoa_10_circuit,qaoa,10,circuit,train
stratified_size_rep091,stratified_size,91,qaoa_11_circuit,qaoa,11,circuit,test
stratified_size_rep091,stratified_size,91,qaoa_12_circuit,qaoa,12,circuit,train
stratified_size_rep091,stratified_size,91,qaoa_13_circuit,qaoa,13,circuit,train
stratified_size_rep091,stratified_size,91,qaoa_14_circuit,qaoa,14,circuit,train
stratified_size_rep091,stratified_size,91,qaoa_15_circuit,qaoa,15,circuit,train
stratified_size_rep091,stratified_size,91,qaoa_4_circuit,qaoa,4,circuit,train
stratified_size_rep091,stratified_size,91,qaoa_5_circuit,qaoa,5,circuit,test
stratified_size_rep091,stratified_size,91,qaoa_6_circuit,qaoa,6,circuit,train
stratified_size_rep091,stratified_size,91,qaoa_7_circuit,qaoa,7,circuit,train
stratified_size_rep091,stratified_size,91,qaoa_8_circuit,qaoa,8,circuit,train
stratified_size_rep091,stratified_size,91,qaoa_9_circuit,qaoa,9,circuit,train
stratified_size_rep091,stratified_size,91,qft_10_circuit,qft,10,circuit,train
stratified_size_rep091,stratified_size,91,qft_11_circuit,qft,11,circuit,train
stratified_size_rep091,stratified_size,91,qft_12_circuit,qft,12,circuit,train
stratified_size_rep091,stratified_size,91,qft_13_circuit,qft,13,circuit,train
stratified_size_rep091,stratified_size,91,qft_14_circuit,qft,14,circuit,train
stratified_size_rep091,stratified_size,91,qft_15_circuit,qft,15,circuit,train
stratified_size_rep091,stratified_size,91,qft_4_circuit,qft,4,circuit,train
stratified_size_rep091,stratified_size,91,qft_5_circuit,qft,5,circuit,train
stratified_size_rep091,stratified_size,91,qft_6_circuit,qft,6,circuit,test
stratified_size_rep091,stratified_size,91,qft_7_circuit,qft,7,circuit,train
stratified_size_rep091,stratified_size,91,qft_8_circuit,qft,8,circuit,train
stratified_size_rep091,stratified_size,91,qft_9_circuit,qft,9,circuit,train
stratified_size_rep091,stratified_size,91,qnn_10_circuit,qnn,10,circuit,train
stratified_size_rep091,stratified_size,91,qnn_11_circuit,qnn,11,circuit,train
stratified_size_rep091,stratified_size,91,qnn_12_circuit,qnn,12,circuit,test
stratified_size_rep091,stratified_size,91,qnn_13_circuit,qnn,13,circuit,train
stratified_size_rep091,stratified_size,91,qnn_14_circuit,qnn,14,circuit,train
stratified_size_rep091,stratified_size,91,qnn_15_circuit,qnn,15,circuit,train
stratified_size_rep091,stratified_size,91,qnn_4_circuit,qnn,4,circuit,train
stratified_size_rep091,stratified_size,91,qnn_5_circuit,qnn,5,circuit,train
stratified_size_rep091,stratified_size,91,qnn_6_circuit,qnn,6,circuit,train
stratified_size_rep091,stratified_size,91,qnn_7_circuit,qnn,7,circuit,train
stratified_size_rep091,stratified_size,91,qnn_8_circuit,qnn,8,circuit,train
stratified_size_rep091,stratified_size,91,qnn_9_circuit,qnn,9,circuit,train
stratified_size_rep091,stratified_size,91,random_10_circuit,random,10,circuit,test
stratified_size_rep091,stratified_size,91,random_11_circuit,random,11,circuit,train
stratified_size_rep091,stratified_size,91,random_12_circuit,random,12,circuit,train
stratified_size_rep091,stratified_size,91,random_13_circuit,random,13,circuit,train
stratified_size_rep091,stratified_size,91,random_14_circuit,random,14,circuit,train
stratified_size_rep091,stratified_size,91,random_15_circuit,random,15,circuit,train
stratified_size_rep091,stratified_size,91,random_4_circuit,random,4,circuit,test
stratified_size_rep091,stratified_size,91,random_5_circuit,random,5,circuit,train
stratified_size_rep091,stratified_size,91,random_6_circuit,random,6,circuit,train
stratified_size_rep091,stratified_size,91,random_7_circuit,random,7,circuit,train
stratified_size_rep091,stratified_size,91,random_8_circuit,random,8,circuit,train
stratified_size_rep091,stratified_size,91,random_9_circuit,random,9,circuit,test
stratified_size_rep091,stratified_size,91,vqe_10_circuit,vqe,10,circuit,train
stratified_size_rep091,stratified_size,91,vqe_11_circuit,vqe,11,circuit,train
stratified_size_rep091,stratified_size,91,vqe_12_circuit,vqe,12,circuit,train
stratified_size_rep091,stratified_size,91,vqe_13_circuit,vqe,13,circuit,test
stratified_size_rep091,stratified_size,91,vqe_14_circuit,vqe,14,circuit,train
stratified_size_rep091,stratified_size,91,vqe_15_circuit,vqe,15,circuit,test
stratified_size_rep091,stratified_size,91,vqe_4_circuit,vqe,4,circuit,train
stratified_size_rep091,stratified_size,91,vqe_5_circuit,vqe,5,circuit,train
stratified_size_rep091,stratified_size,91,vqe_6_circuit,vqe,6,circuit,train
stratified_size_rep091,stratified_size,91,vqe_7_circuit,vqe,7,circuit,test
stratified_size_rep091,stratified_size,91,vqe_8_circuit,vqe,8,circuit,train
stratified_size_rep091,stratified_size,91,vqe_9_circuit,vqe,9,circuit,train
stratified_size_rep092,stratified_size,92,dj_10_circuit,dj,10,circuit,train
stratified_size_rep092,stratified_size,92,dj_11_circuit,dj,11,circuit,train
stratified_size_rep092,stratified_size,92,dj_12_circuit,dj,12,circuit,train
stratified_size_rep092,stratified_size,92,dj_13_circuit,dj,13,circuit,test
stratified_size_rep092,stratified_size,92,dj_14_circuit,dj,14,circuit,train
stratified_size_rep092,stratified_size,92,dj_15_circuit,dj,15,circuit,train
stratified_size_rep092,stratified_size,92,dj_4_circuit,dj,4,circuit,train
stratified_size_rep092,stratified_size,92,dj_5_circuit,dj,5,circuit,train
stratified_size_rep092,stratified_size,92,dj_6_circuit,dj,6,circuit,train
stratified_size_rep092,stratified_size,92,dj_7_circuit,dj,7,circuit,test
stratified_size_rep092,stratified_size,92,dj_8_circuit,dj,8,circuit,train
stratified_size_rep092,stratified_size,92,dj_9_circuit,dj,9,circuit,train
stratified_size_rep092,stratified_size,92,qaoa_10_circuit,qaoa,10,circuit,train
stratified_size_rep092,stratified_size,92,qaoa_11_circuit,qaoa,11,circuit,train
stratified_size_rep092,stratified_size,92,qaoa_12_circuit,qaoa,12,circuit,train
stratified_size_rep092,stratified_size,92,qaoa_13_circuit,qaoa,13,circuit,train
stratified_size_rep092,stratified_size,92,qaoa_14_circuit,qaoa,14,circuit,train
stratified_size_rep092,stratified_size,92,qaoa_15_circuit,qaoa,15,circuit,train
stratified_size_rep092,stratified_size,92,qaoa_4_circuit,qaoa,4,circuit,train
stratified_size_rep092,stratified_size,92,qaoa_5_circuit,qaoa,5,circuit,train
stratified_size_rep092,stratified_size,92,qaoa_6_circuit,qaoa,6,circuit,train
stratified_size_rep092,stratified_size,92,qaoa_7_circuit,qaoa,7,circuit,train
stratified_size_rep092,stratified_size,92,qaoa_8_circuit,qaoa,8,circuit,train
stratified_size_rep092,stratified_size,92,qaoa_9_circuit,qaoa,9,circuit,train
stratified_size_rep092,stratified_size,92,qft_10_circuit,qft,10,circuit,test
stratified_size_rep092,stratified_size,92,qft_11_circuit,qft,11,circuit,test
stratified_size_rep092,stratified_size,92,qft_12_circuit,qft,12,circuit,train
stratified_size_rep092,stratified_size,92,qft_13_circuit,qft,13,circuit,train
stratified_size_rep092,stratified_size,92,qft_14_circuit,qft,14,circuit,train
stratified_size_rep092,stratified_size,92,qft_15_circuit,qft,15,circuit,train
stratified_size_rep092,stratified_size,92,qft_4_circuit,qft,4,circuit,test
stratified_size_rep092,stratified_size,92,qft_5_circuit,qft,5,circuit,train
stratified_size_rep092,stratified_size,92,qft_6_circuit,qft,6,circuit,train
stratified_size_rep092,stratified_size,92,qft_7_circuit,qft,7,circuit,train
stratified_size_rep092,stratified_size,92,qft_8_circuit,qft,8,circuit,test
stratified_size_rep092,stratified_size,92,qft_9_circuit,qft,9,circuit,test
stratified_size_rep092,stratified_size,92,qnn_10_circuit,qnn,10,circuit,train
stratified_size_rep092,stratified_size,92,qnn_11_circuit,qnn,11,circuit,train
stratified_size_rep092,stratified_size,92,qnn_12_circuit,qnn,12,circuit,test
stratified_size_rep092,stratified_size,92,qnn_13_circuit,qnn,13,circuit,train
stratified_size_rep092,stratified_size,92,qnn_14_circuit,qnn,14,circuit,train
stratified_size_rep092,stratified_size,92,qnn_15_circuit,qnn,15,circuit,train
stratified_size_rep092,stratified_size,92,qnn_4_circuit,qnn,4,circuit,train
stratified_size_rep092,stratified_size,92,qnn_5_circuit,qnn,5,circuit,test
stratified_size_rep092,stratified_size,92,qnn_6_circuit,qnn,6,circuit,train
stratified_size_rep092,stratified_size,92,qnn_7_circuit,qnn,7,circuit,train
stratified_size_rep092,stratified_size,92,qnn_8_circuit,qnn,8,circuit,train
stratified_size_rep092,stratified_size,92,qnn_9_circuit,qnn,9,circuit,train
stratified_size_rep092,stratified_size,92,random_10_circuit,random,10,circuit,train
stratified_size_rep092,stratified_size,92,random_11_circuit,random,11,circuit,train
stratified_size_rep092,stratified_size,92,random_12_circuit,random,12,circuit,train
stratified_size_rep092,stratified_size,92,random_13_circuit,random,13,circuit,train
stratified_size_rep092,stratified_size,92,random_14_circuit,random,14,circuit,test
stratified_size_rep092,stratified_size,92,random_15_circuit,random,15,circuit,train
stratified_size_rep092,stratified_size,92,random_4_circuit,random,4,circuit,train
stratified_size_rep092,stratified_size,92,random_5_circuit,random,5,circuit,train
stratified_size_rep092,stratified_size,92,random_6_circuit,random,6,circuit,train
stratified_size_rep092,stratified_size,92,random_7_circuit,random,7,circuit,train
stratified_size_rep092,stratified_size,92,random_8_circuit,random,8,circuit,train
stratified_size_rep092,stratified_size,92,random_9_circuit,random,9,circuit,train
stratified_size_rep092,stratified_size,92,vqe_10_circuit,vqe,10,circuit,train
stratified_size_rep092,stratified_size,92,vqe_11_circuit,vqe,11,circuit,train
stratified_size_rep092,stratified_size,92,vqe_12_circuit,vqe,12,circuit,train
stratified_size_rep092,stratified_size,92,vqe_13_circuit,vqe,13,circuit,train
stratified_size_rep092,stratified_size,92,vqe_14_circuit,vqe,14,circuit,train
stratified_size_rep092,stratified_size,92,vqe_15_circuit,vqe,15,circuit,test
stratified_size_rep092,stratified_size,92,vqe_4_circuit,vqe,4,circuit,train
stratified_size_rep092,stratified_size,92,vqe_5_circuit,vqe,5,circuit,train
stratified_size_rep092,stratified_size,92,vqe_6_circuit,vqe,6,circuit,test
stratified_size_rep092,stratified_size,92,vqe_7_circuit,vqe,7,circuit,train
stratified_size_rep092,stratified_size,92,vqe_8_circuit,vqe,8,circuit,train
stratified_size_rep092,stratified_size,92,vqe_9_circuit,vqe,9,circuit,train
stratified_size_rep093,stratified_size,93,dj_10_circuit,dj,10,circuit,train
stratified_size_rep093,stratified_size,93,dj_11_circuit,dj,11,circuit,train
stratified_size_rep093,stratified_size,93,dj_12_circuit,dj,12,circuit,train
stratified_size_rep093,stratified_size,93,dj_13_circuit,dj,13,circuit,train
stratified_size_rep093,stratified_size,93,dj_14_circuit,dj,14,circuit,train
stratified_size_rep093,stratified_size,93,dj_15_circuit,dj,15,circuit,test
stratified_size_rep093,stratified_size,93,dj_4_circuit,dj,4,circuit,train
stratified_size_rep093,stratified_size,93,dj_5_circuit,dj,5,circuit,train
stratified_size_rep093,stratified_size,93,dj_6_circuit,dj,6,circuit,train
stratified_size_rep093,stratified_size,93,dj_7_circuit,dj,7,circuit,train
stratified_size_rep093,stratified_size,93,dj_8_circuit,dj,8,circuit,train
stratified_size_rep093,stratified_size,93,dj_9_circuit,dj,9,circuit,train
stratified_size_rep093,stratified_size,93,qaoa_10_circuit,qaoa,10,circuit,test
stratified_size_rep093,stratified_size,93,qaoa_11_circuit,qaoa,11,circuit,train
stratified_size_rep093,stratified_size,93,qaoa_12_circuit,qaoa,12,circuit,train
stratified_size_rep093,stratified_size,93,qaoa_13_circuit,qaoa,13,circuit,train
stratified_size_rep093,stratified_size,93,qaoa_14_circuit,qaoa,14,circuit,train
stratified_size_rep093,stratified_size,93,qaoa_15_circuit,qaoa,15,circuit,train
stratified_size_rep093,stratified_size,93,qaoa_4_circuit,qaoa,4,circuit,train
stratified_size_rep093,stratified_size,93,qaoa_5_circuit,qaoa,5,circuit,train
stratified_size_rep093,stratified_size,93,qaoa_6_circuit,qaoa,6,circuit,train
stratified_size_rep093,stratified_size,93,qaoa_7_circuit,qaoa,7,circuit,train
stratified_size_rep093,stratified_size,93,qaoa_8_circuit,qaoa,8,circuit,test
stratified_size_rep093,stratified_size,93,qaoa_9_circuit,qaoa,9,circuit,train
stratified_size_rep093,stratified_size,93,qft_10_circuit,qft,10,circuit,train
stratified_size_rep093,stratified_size,93,qft_11_circuit,qft,11,circuit,test
stratified_size_rep093,stratified_size,93,qft_12_circuit,qft,12,circuit,train
stratified_size_rep093,stratified_size,93,qft_13_circuit,qft,13,circuit,train
stratified_size_rep093,stratified_size,93,qft_14_circuit,qft,14,circuit,train
stratified_size_rep093,stratified_size,93,qft_15_circuit,qft,15,circuit,train
stratified_size_rep093,stratified_size,93,qft_4_circuit,qft,4,circuit,train
stratified_size_rep093,stratified_size,93,qft_5_circuit,qft,5,circuit,train
stratified_size_rep093,stratified_size,93,qft_6_circuit,qft,6,circuit,train
stratified_size_rep093,stratified_size,93,qft_7_circuit,qft,7,circuit,train
stratified_size_rep093,stratified_size,93,qft_8_circuit,qft,8,circuit,train
stratified_size_rep093,stratified_size,93,qft_9_circuit,qft,9,circuit,test
stratified_size_rep093,stratified_size,93,qnn_10_circuit,qnn,10,circuit,train
stratified_size_rep093,stratified_size,93,qnn_11_circuit,qnn,11,circuit,train
stratified_size_rep093,stratified_size,93,qnn_12_circuit,qnn,12,circuit,train
stratified_size_rep093,stratified_size,93,qnn_13_circuit,qnn,13,circuit,test
stratified_size_rep093,stratified_size,93,qnn_14_circuit,qnn,14,circuit,train
stratified_size_rep093,stratified_size,93,qnn_15_circuit,qnn,15,circuit,train
stratified_size_rep093,stratified_size,93,qnn_4_circuit,qnn,4,circuit,train
stratified_size_rep093,stratified_size,93,qnn_5_circuit,qnn,5,circuit,train
stratified_size_rep093,stratified_size,93,qnn_6_circuit,qnn,6,circuit,test
stratified_size_rep093,stratified_size,93,qnn_7_circuit,qnn,7,circuit,test
stratified_size_rep093,stratified_size,93,qnn_8_circuit,qnn,8,circuit,train
stratified_size_rep093,stratified_size,93,qnn_9_circuit,qnn,9,circuit,train
stratified_size_rep093,stratified_size,93,random_10_circuit,random,10,circuit,train
stratified_size_rep093,stratified_size,93,random_11_circuit,random,11,circuit,train
stratified_size_rep093,stratified_size,93,random_12_circuit,random,12,circuit,train
stratified_size_rep093,stratified_size,93,random_13_circuit,random,13,circuit,train
stratified_size_rep093,stratified_size,93,random_14_circuit,random,14,circuit,train
stratified_size_rep093,stratified_size,93,random_15_circuit,random,15,circuit,train
stratified_size_rep093,stratified_size,93,random_4_circuit,random,4,circuit,train
stratified_size_rep093,stratified_size,93,random_5_circuit,random,5,circuit,train
stratified_size_rep093,stratified_size,93,random_6_circuit,random,6,circuit,train
stratified_size_rep093,stratified_size,93,random_7_circuit,random,7,circuit,train
stratified_size_rep093,stratified_size,93,random_8_circuit,random,8,circuit,train
stratified_size_rep093,stratified_size,93,random_9_circuit,random,9,circuit,train
stratified_size_rep093,stratified_size,93,vqe_10_circuit,vqe,10,circuit,train
stratified_size_rep093,stratified_size,93,vqe_11_circuit,vqe,11,circuit,train
stratified_size_rep093,stratified_size,93,vqe_12_circuit,vqe,12,circuit,test
stratified_size_rep093,stratified_size,93,vqe_13_circuit,vqe,13,circuit,train
stratified_size_rep093,stratified_size,93,vqe_14_circuit,vqe,14,circuit,test
stratified_size_rep093,stratified_size,93,vqe_15_circuit,vqe,15,circuit,train
stratified_size_rep093,stratified_size,93,vqe_4_circuit,vqe,4,circuit,test
stratified_size_rep093,stratified_size,93,vqe_5_circuit,vqe,5,circuit,test
stratified_size_rep093,stratified_size,93,vqe_6_circuit,vqe,6,circuit,train
stratified_size_rep093,stratified_size,93,vqe_7_circuit,vqe,7,circuit,train
stratified_size_rep093,stratified_size,93,vqe_8_circuit,vqe,8,circuit,train
stratified_size_rep093,stratified_size,93,vqe_9_circuit,vqe,9,circuit,train
stratified_size_rep094,stratified_size,94,dj_10_circuit,dj,10,circuit,train
stratified_size_rep094,stratified_size,94,dj_11_circuit,dj,11,circuit,test
stratified_size_rep094,stratified_size,94,dj_12_circuit,dj,12,circuit,test
stratified_size_rep094,stratified_size,94,dj_13_circuit,dj,13,circuit,train
stratified_size_rep094,stratified_size,94,dj_14_circuit,dj,14,circuit,train
stratified_size_rep094,stratified_size,94,dj_15_circuit,dj,15,circuit,train
stratified_size_rep094,stratified_size,94,dj_4_circuit,dj,4,circuit,test
stratified_size_rep094,stratified_size,94,dj_5_circuit,dj,5,circuit,train
stratified_size_rep094,stratified_size,94,dj_6_circuit,dj,6,circuit,train
stratified_size_rep094,stratified_size,94,dj_7_circuit,dj,7,circuit,train
stratified_size_rep094,stratified_size,94,dj_8_circuit,dj,8,circuit,train
stratified_size_rep094,stratified_size,94,dj_9_circuit,dj,9,circuit,train
stratified_size_rep094,stratified_size,94,qaoa_10_circuit,qaoa,10,circuit,train
stratified_size_rep094,stratified_size,94,qaoa_11_circuit,qaoa,11,circuit,train
stratified_size_rep094,stratified_size,94,qaoa_12_circuit,qaoa,12,circuit,train
stratified_size_rep094,stratified_size,94,qaoa_13_circuit,qaoa,13,circuit,test
stratified_size_rep094,stratified_size,94,qaoa_14_circuit,qaoa,14,circuit,train
stratified_size_rep094,stratified_size,94,qaoa_15_circuit,qaoa,15,circuit,test
stratified_size_rep094,stratified_size,94,qaoa_4_circuit,qaoa,4,circuit,train
stratified_size_rep094,stratified_size,94,qaoa_5_circuit,qaoa,5,circuit,test
stratified_size_rep094,stratified_size,94,qaoa_6_circuit,qaoa,6,circuit,train
stratified_size_rep094,stratified_size,94,qaoa_7_circuit,qaoa,7,circuit,train
stratified_size_rep094,stratified_size,94,qaoa_8_circuit,qaoa,8,circuit,test
stratified_size_rep094,stratified_size,94,qaoa_9_circuit,qaoa,9,circuit,train
stratified_size_rep094,stratified_size,94,qft_10_circuit,qft,10,circuit,test
stratified_size_rep094,stratified_size,94,qft_11_circuit,qft,11,circuit,train
stratified_size_rep094,stratified_size,94,qft_12_circuit,qft,12,circuit,train
stratified_size_rep094,stratified_size,94,qft_13_circuit,qft,13,circuit,train
stratified_size_rep094,stratified_size,94,qft_14_circuit,qft,14,circuit,train
stratified_size_rep094,stratified_size,94,qft_15_circuit,qft,15,circuit,train
stratified_size_rep094,stratified_size,94,qft_4_circuit,qft,4,circuit,train
stratified_size_rep094,stratified_size,94,qft_5_circuit,qft,5,circuit,train
stratified_size_rep094,stratified_size,94,qft_6_circuit,qft,6,circuit,train
stratified_size_rep094,stratified_size,94,qft_7_circuit,qft,7,circuit,train
stratified_size_rep094,stratified_size,94,qft_8_circuit,qft,8,circuit,train
stratified_size_rep094,stratified_size,94,qft_9_circuit,qft,9,circuit,train
stratified_size_rep094,stratified_size,94,qnn_10_circuit,qnn,10,circuit,train
stratified_size_rep094,stratified_size,94,qnn_11_circuit,qnn,11,circuit,train
stratified_size_rep094,stratified_size,94,qnn_12_circuit,qnn,12,circuit,train
stratified_size_rep094,stratified_size,94,qnn_13_circuit,qnn,13,circuit,train
stratified_size_rep094,stratified_size,94,qnn_14_circuit,qnn,14,circuit,train
stratified_size_rep094,stratified_size,94,qnn_15_circuit,qnn,15,circuit,train
stratified_size_rep094,stratified_size,94,qnn_4_circuit,qnn,4,circuit,train
stratified_size_rep094,stratified_size,94,qnn_5_circuit,qnn,5,circuit,train
stratified_size_rep094,stratified_size,94,qnn_6_circuit,qnn,6,circuit,train
stratified_size_rep094,stratified_size,94,qnn_7_circuit,qnn,7,circuit,train
stratified_size_rep094,stratified_size,94,qnn_8_circuit,qnn,8,circuit,train
stratified_size_rep094,stratified_size,94,qnn_9_circuit,qnn,9,circuit,train
stratified_size_rep094,stratified_size,94,random_10_circuit,random,10,circuit,train
stratified_size_rep094,stratified_size,94,random_11_circuit,random,11,circuit,train
stratified_size_rep094,stratified_size,94,random_12_circuit,random,12,circuit,train
stratified_size_rep094,stratified_size,94,random_13_circuit,random,13,circuit,train
stratified_size_rep094,stratified_size,94,random_14_circuit,random,14,circuit,test
stratified_size_rep094,stratified_size,94,random_15_circuit,random,15,circuit,train
stratified_size_rep094,stratified_size,94,random_4_circuit,random,4,circuit,train
stratified_size_rep094,stratified_size,94,random_5_circuit,random,5,circuit,train
stratified_size_rep094,stratified_size,94,random_6_circuit,random,6,circuit,train
stratified_size_rep094,stratified_size,94,random_7_circuit,random,7,circuit,test
stratified_size_rep094,stratified_size,94,random_8_circuit,random,8,circuit,train
stratified_size_rep094,stratified_size,94,random_9_circuit,random,9,circuit,test
stratified_size_rep094,stratified_size,94,vqe_10_circuit,vqe,10,circuit,train
stratified_size_rep094,stratified_size,94,vqe_11_circuit,vqe,11,circuit,train
stratified_size_rep094,stratified_size,94,vqe_12_circuit,vqe,12,circuit,train
stratified_size_rep094,stratified_size,94,vqe_13_circuit,vqe,13,circuit,train
stratified_size_rep094,stratified_size,94,vqe_14_circuit,vqe,14,circuit,train
stratified_size_rep094,stratified_size,94,vqe_15_circuit,vqe,15,circuit,train
stratified_size_rep094,stratified_size,94,vqe_4_circuit,vqe,4,circuit,train
stratified_size_rep094,stratified_size,94,vqe_5_circuit,vqe,5,circuit,train
stratified_size_rep094,stratified_size,94,vqe_6_circuit,vqe,6,circuit,test
stratified_size_rep094,stratified_size,94,vqe_7_circuit,vqe,7,circuit,train
stratified_size_rep094,stratified_size,94,vqe_8_circuit,vqe,8,circuit,train
stratified_size_rep094,stratified_size,94,vqe_9_circuit,vqe,9,circuit,train
stratified_size_rep095,stratified_size,95,dj_10_circuit,dj,10,circuit,train
stratified_size_rep095,stratified_size,95,dj_11_circuit,dj,11,circuit,train
stratified_size_rep095,stratified_size,95,dj_12_circuit,dj,12,circuit,train
stratified_size_rep095,stratified_size,95,dj_13_circuit,dj,13,circuit,train
stratified_size_rep095,stratified_size,95,dj_14_circuit,dj,14,circuit,train
stratified_size_rep095,stratified_size,95,dj_15_circuit,dj,15,circuit,train
stratified_size_rep095,stratified_size,95,dj_4_circuit,dj,4,circuit,train
stratified_size_rep095,stratified_size,95,dj_5_circuit,dj,5,circuit,train
stratified_size_rep095,stratified_size,95,dj_6_circuit,dj,6,circuit,test
